Type,Date,Lat,Lng
Medic,1/12/2014,47.557469,-122.380197
Medic,1/12/2014,47.581195,-122.386546
Medic,1/12/2014,47.552169,-122.391348
Medic,1/12/2014,47.69456,-122.401022
Medic,1/12/2015,47.535387,-122.267284
Medic,1/12/2015,47.535387,-122.267284
Medic,1/12/2015,47.515841,-122.26808
Medic,1/12/2015,47.542483,-122.271522
Medic,1/12/2015,47.699538,-122.273017
Medic,1/12/2015,47.641235,-122.281361
fire,1/12/2015,47.544341,-122.290271
fire,1/12/2015,47.563956,-122.292278
Medic,1/12/2015,47.578148,-122.297997
Medic,1/12/2015,47.730424,-122.299197
Medic,1/12/2015,47.663282,-122.299707
Medic,1/12/2015,47.666006,-122.301934
Medic,1/12/2015,47.542027,-122.303649
Medic,1/12/2015,47.619288,-122.304755
Medic,1/12/2015,47.674783,-122.308712
Medic,1/12/2015,47.61762,-122.310139
fire,1/12/2015,47.614106,-122.310161
Medic,1/12/2015,47.594356,-122.310367
Medic,1/12/2015,47.606181,-122.311554
Medic,1/12/2015,47.606628,-122.312857
fire,1/12/2015,47.661269,-122.31313
fire,1/12/2015,47.661332,-122.314285
Medic,1/12/2015,47.597406,-122.317228
Medic,1/12/2015,47.614171,-122.320782
fire,1/12/2015,47.622174,-122.320909
fire,1/12/2015,47.612158,-122.323113
Medic,1/12/2015,47.709488,-122.323301
Medic,1/12/2015,47.599191,-122.325055
Medic,1/12/2015,47.573639,-122.32598
Medic,1/12/2015,47.613037,-122.326981
fire,1/12/2015,47.611479,-122.327097
Medic,1/12/2015,47.618002,-122.329183
Medic,1/12/2015,47.618002,-122.329183
Medic,1/12/2015,47.618823,-122.330413
fire,1/12/2015,47.609088,-122.330457
Medic,1/12/2015,47.602085,-122.330783
Medic,1/12/2015,47.617173,-122.333103
Medic,1/12/2015,47.615781,-122.334715
Medic,1/12/2015,47.72503,-122.334811
Medic,1/12/2015,47.549359,-122.334881
Medic,1/12/2015,47.606586,-122.336434
Medic,1/12/2015,47.611672,-122.336484
Medic,1/12/2015,47.60975,-122.337793
Medic,1/12/2015,47.610044,-122.338062
Medic,1/12/2015,47.712444,-122.342126
Medic,1/12/2015,47.715048,-122.344858
fire,1/12/2015,47.612305,-122.34867
fire,1/12/2015,47.617206,-122.348802
Medic,1/12/2015,47.616998,-122.352642
Medic,1/12/2015,47.723231,-122.354173
Medic,1/12/2015,47.586231,-122.355429
Medic,1/12/2015,47.629581,-122.359225
Medic,1/12/2015,47.526216,-122.360471
Medic,1/12/2015,47.624603,-122.361934
Medic,1/12/2015,47.637852,-122.363633
Medic,1/12/2015,47.567175,-122.365445
Medic,1/12/2015,47.697867,-122.367016
fire,1/12/2015,47.639714,-122.373767
Medic,1/12/2015,47.683725,-122.376782
fire,1/12/2015,47.667252,-122.380052
Medic,1/12/2015,47.666675,-122.382133
fire,1/12/2015,47.58272,-122.385113
Medic,1/12/2015,47.588027,-122.386277
Medic,1/12/2015,47.520753,-122.393562
Medic,1/12/2015,47.636269,-122.397896
Medic,1/12/2015,47.568094,-122.401774
Medic,1/12/2016,47.506383,-122.249969
Medic,1/12/2016,47.558056,-122.269428
Medic,1/12/2016,47.69441,-122.276716
fire,1/12/2016,47.525955,-122.280804
Medic,1/12/2016,47.537037,-122.284506
Medic,1/12/2016,47.660871,-122.284752
Medic,1/12/2016,47.564112,-122.286056
Medic,1/12/2016,47.540295,-122.286233
Medic,1/12/2016,47.557051,-122.288126
fire,1/12/2016,47.571233,-122.291003
fire,1/12/2016,47.524288,-122.291643
Medic,1/12/2016,47.721091,-122.295226
fire,1/12/2016,47.604221,-122.295926
Medic,1/12/2016,47.732881,-122.296531
Medic,1/12/2016,47.732881,-122.296531
fire,1/12/2016,47.732881,-122.296531
fire,1/12/2016,47.701152,-122.298523
Medic,1/12/2016,47.584234,-122.299024
Medic,1/12/2016,47.599125,-122.299888
Medic,1/12/2016,47.692107,-122.304836
Medic,1/12/2016,47.618502,-122.306081
Medic,1/12/2016,47.604511,-122.306344
fire,1/12/2016,47.615477,-122.30744
Medic,1/12/2016,47.624424,-122.308378
fire,1/12/2016,47.652951,-122.309007
Medic,1/12/2016,47.616443,-122.310151
fire,1/12/2016,47.606176,-122.310249
fire,1/12/2016,47.661387,-122.310857
Medic,1/12/2016,47.606628,-122.312857
fire,1/12/2016,47.656872,-122.31637
Medic,1/12/2016,47.65985,-122.317742
Medic,1/12/2016,47.57679,-122.319476
Medic,1/12/2016,47.706054,-122.320508
Medic,1/12/2016,47.664958,-122.320703
Medic,1/12/2016,47.662004,-122.320724
Medic,1/12/2016,47.605225,-122.32075
fire,1/12/2016,47.612963,-122.320762
Medic,1/12/2016,47.606467,-122.320874
fire,1/12/2016,47.596674,-122.32479
Medic,1/12/2016,47.69681,-122.327101
Medic,1/12/2016,47.618497,-122.327854
Medic,1/12/2016,47.602985,-122.328535
Medic,1/12/2016,47.602985,-122.328535
Medic,1/12/2016,47.602172,-122.330863
Medic,1/12/2016,47.619736,-122.331697
Medic,1/12/2016,47.606088,-122.332909
Medic,1/12/2016,47.604991,-122.333174
fire,1/12/2016,47.611142,-122.334464
Medic,1/12/2016,47.60423,-122.337349
Medic,1/12/2016,47.661386,-122.339157
Medic,1/12/2016,47.569129,-122.339709
fire,1/12/2016,47.612578,-122.341197
Medic,1/12/2016,47.610193,-122.342138
Medic,1/12/2016,47.65996,-122.342217
Medic,1/12/2016,47.723212,-122.344228
Medic,1/12/2016,47.692737,-122.344548
Medic,1/12/2016,47.693461,-122.344556
Medic,1/12/2016,47.644374,-122.346913
Medic,1/12/2016,47.617316,-122.347229
fire,1/12/2016,47.726864,-122.348012
Medic,1/12/2016,47.615877,-122.35052
Medic,1/12/2016,47.621103,-122.355433
Medic,1/12/2016,47.721583,-122.355543
fire,1/12/2016,47.723702,-122.355548
Medic,1/12/2016,47.558865,-122.362901
fire,1/12/2016,47.65617,-122.363586
Medic,1/12/2016,47.697867,-122.367016
Medic,1/12/2016,47.663658,-122.370766
Medic,1/12/2016,47.520584,-122.371336
Medic,1/12/2016,47.69425,-122.375914
fire,1/12/2016,47.643451,-122.376172
Medic,1/12/2016,47.670916,-122.387806
Medic,1/12/2016,47.644665,-122.395612
Medic,1/12/2016,47.64718,-122.404676
Medic,1/13/2014,47.512242,-122.270053
Medic,1/13/2014,47.536958,-122.270274
fire,1/13/2014,47.545305,-122.283333
Medic,1/13/2014,47.564112,-122.286056
fire,1/13/2014,47.575499,-122.291844
Medic,1/13/2014,47.726487,-122.293571
Medic,1/13/2014,47.562211,-122.295662
Medic,1/13/2014,47.540286,-122.297965
Medic,1/13/2014,47.621489,-122.30118
Medic,1/13/2014,47.681497,-122.30776
fire,1/13/2014,47.712167,-122.312433
Medic,1/13/2014,47.628762,-122.312544
Medic,1/13/2014,47.620503,-122.312698
Medic,1/13/2014,47.580738,-122.314714
Medic,1/13/2014,47.55639,-122.315954
Medic,1/13/2014,47.612892,-122.316541
Medic,1/13/2014,47.612892,-122.316567
fire,1/13/2014,47.63302,-122.319109
fire,1/13/2014,47.675852,-122.320053
fire,1/13/2014,47.610082,-122.321218
fire,1/13/2014,47.654513,-122.321759
Medic,1/13/2014,47.603415,-122.322791
Medic,1/13/2014,47.6069,-122.329051
Medic,1/13/2014,47.665032,-122.332981
Medic,1/13/2014,47.615616,-122.334436
Medic,1/13/2014,47.734136,-122.335063
fire,1/13/2014,47.557412,-122.335506
Medic,1/13/2014,47.520453,-122.336003
Medic,1/13/2014,47.521244,-122.336301
Medic,1/13/2014,47.621269,-122.342379
Medic,1/13/2014,47.613308,-122.342432
Medic,1/13/2014,47.613308,-122.342432
Medic,1/13/2014,47.613418,-122.342618
Medic,1/13/2014,47.612541,-122.343119
Medic,1/13/2014,47.641207,-122.346471
Medic,1/13/2014,47.676978,-122.349899
Medic,1/13/2014,47.664303,-122.351232
Medic,1/13/2014,47.708888,-122.355482
Medic,1/13/2014,47.624582,-122.356546
fire,1/13/2014,47.638567,-122.356925
Medic,1/13/2014,47.649542,-122.357807
Medic,1/13/2014,47.697867,-122.367016
Medic,1/13/2014,47.634741,-122.370475
Medic,1/13/2014,47.564434,-122.372761
Medic,1/13/2014,47.674545,-122.373899
fire,1/13/2014,47.517475,-122.375793
Medic,1/13/2014,47.542114,-122.387245
Medic,1/13/2014,47.655085,-122.389911
Medic,1/13/2014,47.658034,-122.390999
Medic,1/13/2014,47.51382,-122.391185
Medic,1/13/2014,47.646878,-122.395628
Medic,1/13/2014,47.566706,-122.400167
Medic,1/13/2015,47.560423,-122.270702
Medic,1/13/2015,47.533741,-122.288154
Medic,1/13/2015,47.708356,-122.289374
Medic,1/13/2015,47.571408,-122.291001
Medic,1/13/2015,47.597921,-122.296279
Medic,1/13/2015,47.730178,-122.296525
Medic,1/13/2015,47.576359,-122.29663
Medic,1/13/2015,47.597991,-122.298707
Medic,1/13/2015,47.59807,-122.299919
Medic,1/13/2015,47.601649,-122.302324
Medic,1/13/2015,47.601649,-122.302324
fire,1/13/2015,47.65604,-122.304571
Medic,1/13/2015,47.555498,-122.307093
Medic,1/13/2015,47.61559,-122.310151
Medic,1/13/2015,47.594356,-122.310367
Medic,1/13/2015,47.656272,-122.311378
Medic,1/13/2015,47.606628,-122.312857
fire,1/13/2015,47.612917,-122.314054
fire,1/13/2015,47.661332,-122.314285
fire,1/13/2015,47.661332,-122.314285
Medic,1/13/2015,47.535372,-122.315012
Medic,1/13/2015,47.603514,-122.316546
fire,1/13/2015,47.606212,-122.320559
Medic,1/13/2015,47.596499,-122.322456
fire,1/13/2015,47.697703,-122.324386
Medic,1/13/2015,47.610076,-122.325735
fire,1/13/2015,47.600854,-122.326354
Medic,1/13/2015,47.613037,-122.326981
Medic,1/13/2015,47.599968,-122.328965
Medic,1/13/2015,47.618002,-122.329183
Medic,1/13/2015,47.603873,-122.329347
fire,1/13/2015,47.609088,-122.330457
Medic,1/13/2015,47.602114,-122.330809
Medic,1/13/2015,47.602172,-122.330863
fire,1/13/2015,47.694915,-122.331108
Medic,1/13/2015,47.620814,-122.332852
fire,1/13/2015,47.603085,-122.333232
fire,1/13/2015,47.703477,-122.333907
Medic,1/13/2015,47.599206,-122.334781
fire,1/13/2015,47.615086,-122.335521
Medic,1/13/2015,47.609285,-122.338904
Medic,1/13/2015,47.609285,-122.338904
fire,1/13/2015,47.610387,-122.341198
Medic,1/13/2015,47.6146,-122.342634
Medic,1/13/2015,47.688389,-122.344511
Medic,1/13/2015,47.719572,-122.344937
Medic,1/13/2015,47.651147,-122.345986
Medic,1/13/2015,47.659332,-122.347421
Medic,1/13/2015,47.659332,-122.347421
Medic,1/13/2015,47.614798,-122.348918
Medic,1/13/2015,47.698223,-122.355381
Medic,1/13/2015,47.723436,-122.355547
Medic,1/13/2015,47.520983,-122.359163
Medic,1/13/2015,47.522519,-122.360497
Medic,1/13/2015,47.624756,-122.361933
Medic,1/13/2015,47.521022,-122.365894
Medic,1/13/2015,47.518178,-122.367277
fire,1/13/2015,47.565361,-122.372148
Medic,1/13/2015,47.593868,-122.386939
fire,1/13/2016,47.499679,-122.244278
Medic,1/13/2016,47.521679,-122.264284
Medic,1/13/2016,47.535914,-122.270031
Medic,1/13/2016,47.542466,-122.275011
Medic,1/13/2016,47.548785,-122.276963
Medic,1/13/2016,47.633432,-122.277158
fire,1/13/2016,47.567904,-122.281786
Medic,1/13/2016,47.526968,-122.283067
Medic,1/13/2016,47.675872,-122.283563
Medic,1/13/2016,47.537037,-122.284506
Medic,1/13/2016,47.698331,-122.292196
Medic,1/13/2016,47.563625,-122.293295
fire,1/13/2016,47.512593,-122.294025
Medic,1/13/2016,47.732881,-122.296531
Medic,1/13/2016,47.675775,-122.302579
fire,1/13/2016,47.657053,-122.305873
Medic,1/13/2016,47.618801,-122.311432
Medic,1/13/2016,47.618766,-122.311433
Medic,1/13/2016,47.606628,-122.312857
fire,1/13/2016,47.661536,-122.313126
Medic,1/13/2016,47.612917,-122.314167
fire,1/13/2016,47.656233,-122.315363
Medic,1/13/2016,47.614086,-122.319287
Medic,1/13/2016,47.547357,-122.320152
fire,1/13/2016,47.664958,-122.320703
fire,1/13/2016,47.608621,-122.320756
fire,1/13/2016,47.612963,-122.320762
Medic,1/13/2016,47.624269,-122.320942
Medic,1/13/2016,47.587882,-122.321391
Medic,1/13/2016,47.62211,-122.322024
Medic,1/13/2016,47.617718,-122.322171
Medic,1/13/2016,47.607225,-122.323114
Medic,1/13/2016,47.610516,-122.324681
fire,1/13/2016,47.616499,-122.325545
Medic,1/13/2016,47.602936,-122.326094
Medic,1/13/2016,47.604625,-122.32697
Medic,1/13/2016,47.618497,-122.327854
Medic,1/13/2016,47.702577,-122.328518
Medic,1/13/2016,47.61055,-122.329318
Medic,1/13/2016,47.60252,-122.329645
Medic,1/13/2016,47.655567,-122.330244
Medic,1/13/2016,47.600194,-122.330541
Medic,1/13/2016,47.602114,-122.330809
fire,1/13/2016,47.602114,-122.330809
Medic,1/13/2016,47.602172,-122.330863
Medic,1/13/2016,47.604101,-122.331092
fire,1/13/2016,47.601718,-122.331581
Medic,1/13/2016,47.603484,-122.332062
Medic,1/13/2016,47.622242,-122.332995
fire,1/13/2016,47.606881,-122.333635
Medic,1/13/2016,47.708709,-122.333994
Medic,1/13/2016,47.55406,-122.334215
fire,1/13/2016,47.60705,-122.335324
Medic,1/13/2016,47.726854,-122.337217
Medic,1/13/2016,47.617952,-122.338385
Medic,1/13/2016,47.612578,-122.341197
Medic,1/13/2016,47.609752,-122.342371
fire,1/13/2016,47.633914,-122.343368
Medic,1/13/2016,47.612716,-122.345399
Medic,1/13/2016,47.522569,-122.349273
fire,1/13/2016,47.649775,-122.350985
Medic,1/13/2016,47.723223,-122.351366
Medic,1/13/2016,47.649972,-122.352281
Medic,1/13/2016,47.617141,-122.352885
fire,1/13/2016,47.635716,-122.35539
fire,1/13/2016,47.622108,-122.356729
Medic,1/13/2016,47.723245,-122.357596
Medic,1/13/2016,47.553321,-122.362969
Medic,1/13/2016,47.535012,-122.36317
Medic,1/13/2016,47.518178,-122.367277
Medic,1/13/2016,47.546707,-122.370715
fire,1/13/2016,47.569237,-122.371429
Medic,1/13/2016,47.675953,-122.37406
fire,1/13/2016,47.643451,-122.376172
fire,1/13/2016,47.577313,-122.377034
Medic,1/13/2016,47.544673,-122.37914
Medic,1/13/2016,47.543394,-122.380535
Medic,1/13/2016,47.668015,-122.383712
Medic,1/13/2016,47.668015,-122.383712
fire,1/13/2016,47.577054,-122.389384
Medic,1/13/2016,47.636981,-122.390661
Medic,1/14/2014,47.535387,-122.267284
Medic,1/14/2014,47.528673,-122.268844
Medic,1/14/2014,47.52913,-122.269987
Medic,1/14/2014,47.512242,-122.270053
Medic,1/14/2014,47.559388,-122.275484
Medic,1/14/2014,47.540678,-122.276363
Medic,1/14/2014,47.633523,-122.277157
Medic,1/14/2014,47.553825,-122.280571
Medic,1/14/2014,47.543895,-122.283889
fire,1/14/2014,47.712058,-122.285284
Medic,1/14/2014,47.58548,-122.298131
Medic,1/14/2014,47.726533,-122.298929
fire,1/14/2014,47.610057,-122.300148
Medic,1/14/2014,47.715996,-122.30181
Medic,1/14/2014,47.555099,-122.304176
Medic,1/14/2014,47.599261,-122.305258
fire,1/14/2014,47.597309,-122.306363
Medic,1/14/2014,47.663057,-122.308145
Medic,1/14/2014,47.600844,-122.311572
fire,1/14/2014,47.717748,-122.312622
Medic,1/14/2014,47.620503,-122.312698
Medic,1/14/2014,47.659793,-122.312994
Medic,1/14/2014,47.553362,-122.313474
Medic,1/14/2014,47.614096,-122.317901
Medic,1/14/2014,47.615235,-122.320799
Medic,1/14/2014,47.615227,-122.321926
Medic,1/14/2014,47.716072,-122.323492
fire,1/14/2014,47.6042,-122.32351
Medic,1/14/2014,47.60994,-122.3237
Medic,1/14/2014,47.604377,-122.325207
fire,1/14/2014,47.601643,-122.327656
Medic,1/14/2014,47.604413,-122.329842
fire,1/14/2014,47.603484,-122.332062
Medic,1/14/2014,47.622242,-122.332995
Medic,1/14/2014,47.622242,-122.332995
Medic,1/14/2014,47.617173,-122.333103
Medic,1/14/2014,47.575297,-122.334203
Medic,1/14/2014,47.520903,-122.335824
Medic,1/14/2014,47.607342,-122.33866
fire,1/14/2014,47.610743,-122.338702
Medic,1/14/2014,47.518756,-122.34161
Medic,1/14/2014,47.610321,-122.343637
fire,1/14/2014,47.616302,-122.347497
Medic,1/14/2014,47.726864,-122.348012
Medic,1/14/2014,47.538193,-122.350788
fire,1/14/2014,47.624569,-122.350928
Medic,1/14/2014,47.690959,-122.353936
Medic,1/14/2014,47.614433,-122.354025
Medic,1/14/2014,47.618597,-122.354147
Medic,1/14/2014,47.530079,-122.36182
Medic,1/14/2014,47.534966,-122.36317
Medic,1/14/2014,47.72181,-122.363658
Medic,1/14/2014,47.518178,-122.367277
Medic,1/14/2014,47.662929,-122.37084
Medic,1/14/2014,47.548003,-122.37206
Medic,1/14/2014,47.558988,-122.376234
Medic,1/14/2014,47.668015,-122.383712
Medic,1/14/2014,47.6731,-122.384742
Medic,1/14/2014,47.546057,-122.38574
Medic,1/14/2014,47.519803,-122.393971
fire,1/14/2014,47.570386,-122.402824
Medic,1/14/2015,47.508236,-122.262764
Medic,1/14/2015,47.50481,-122.263117
Medic,1/14/2015,47.658567,-122.282752
Medic,1/14/2015,47.656466,-122.282759
Medic,1/14/2015,47.556785,-122.286143
Medic,1/14/2015,47.726818,-122.293582
Medic,1/14/2015,47.721205,-122.294095
fire,1/14/2015,47.623956,-122.295478
Medic,1/14/2015,47.706969,-122.296231
Medic,1/14/2015,47.59891,-122.297424
fire,1/14/2015,47.661806,-122.304656
Medic,1/14/2015,47.61682,-122.307201
Medic,1/14/2015,47.71241,-122.30976
Medic,1/14/2015,47.606687,-122.31155
Medic,1/14/2015,47.712167,-122.312433
fire,1/14/2015,47.614406,-122.314228
fire,1/14/2015,47.603517,-122.318076
Medic,1/14/2015,47.607661,-122.322073
Medic,1/14/2015,47.595831,-122.322459
Medic,1/14/2015,47.704187,-122.323161
Medic,1/14/2015,47.609802,-122.324029
fire,1/14/2015,47.710481,-122.326004
Medic,1/14/2015,47.613037,-122.326981
Medic,1/14/2015,47.597517,-122.327675
Medic,1/14/2015,47.611308,-122.328477
Medic,1/14/2015,47.692522,-122.329016
fire,1/14/2015,47.531999,-122.329031
Medic,1/14/2015,47.698391,-122.329583
Medic,1/14/2015,47.6002,-122.330547
Medic,1/14/2015,47.602172,-122.330863
Medic,1/14/2015,47.602769,-122.331409
fire,1/14/2015,47.595693,-122.333273
Medic,1/14/2015,47.612699,-122.334024
fire,1/14/2015,47.59365,-122.334194
Medic,1/14/2015,47.618693,-122.334256
Medic,1/14/2015,47.611207,-122.337592
Medic,1/14/2015,47.60975,-122.337793
fire,1/14/2015,47.611653,-122.339632
Medic,1/14/2015,47.615265,-122.341775
Medic,1/14/2015,47.636938,-122.344127
Medic,1/14/2015,47.649847,-122.344754
fire,1/14/2015,47.613516,-122.346752
fire,1/14/2015,47.697945,-122.347304
Medic,1/14/2015,47.650159,-122.34743
Medic,1/14/2015,47.617908,-122.34823
Medic,1/14/2015,47.651349,-122.349934
Medic,1/14/2015,47.534045,-122.350595
Medic,1/14/2015,47.647771,-122.354473
Medic,1/14/2015,47.553494,-122.362966
Medic,1/14/2015,47.652523,-122.365122
Medic,1/14/2015,47.52828,-122.365857
fire,1/14/2015,47.662195,-122.367865
fire,1/14/2015,47.569052,-122.370737
Medic,1/14/2015,47.668015,-122.383712
fire,1/14/2015,47.555463,-122.386942
fire,1/14/2015,47.546561,-122.387196
Medic,1/14/2015,47.669464,-122.393408
Medic,1/14/2015,47.669464,-122.393408
Medic,1/14/2015,47.668624,-122.398318
fire,1/14/2015,47.642178,-122.400975
fire,1/14/2015,47.642178,-122.400975
Medic,1/14/2015,47.641223,-122.404593
Medic,1/14/2015,47.647264,-122.407684
Medic,1/14/2016,47.503334,-122.262399
Medic,1/14/2016,47.564097,-122.27575
Medic,1/14/2016,47.548785,-122.276963
Medic,1/14/2016,47.540295,-122.286233
Medic,1/14/2016,47.68159,-122.290438
fire,1/14/2016,47.728288,-122.291933
Medic,1/14/2016,47.720662,-122.292593
Medic,1/14/2016,47.571282,-122.296553
Medic,1/14/2016,47.568956,-122.296777
Medic,1/14/2016,47.593317,-122.297402
Medic,1/14/2016,47.661795,-122.298525
fire,1/14/2016,47.584234,-122.299024
fire,1/14/2016,47.730394,-122.302785
fire,1/14/2016,47.662505,-122.305465
Medic,1/14/2016,47.604511,-122.306344
Medic,1/14/2016,47.549858,-122.307336
fire,1/14/2016,47.606176,-122.310249
Medic,1/14/2016,47.606687,-122.31155
Medic,1/14/2016,47.620503,-122.312698
fire,1/14/2016,47.587685,-122.314862
fire,1/14/2016,47.601733,-122.316784
Medic,1/14/2016,47.614317,-122.316839
Medic,1/14/2016,47.597409,-122.317227
Medic,1/14/2016,47.602688,-122.318034
fire,1/14/2016,47.599607,-122.319635
fire,1/14/2016,47.599191,-122.321025
Medic,1/14/2016,47.623133,-122.322008
Medic,1/14/2016,47.699182,-122.324239
fire,1/14/2016,47.680512,-122.324683
fire,1/14/2016,47.523922,-122.325003
fire,1/14/2016,47.55456,-122.325378
Medic,1/14/2016,47.619219,-122.326346
Medic,1/14/2016,47.717696,-122.327354
fire,1/14/2016,47.618497,-122.327854
Medic,1/14/2016,47.602985,-122.328535
Medic,1/14/2016,47.600194,-122.330541
Medic,1/14/2016,47.602114,-122.330809
Medic,1/14/2016,47.602172,-122.330863
Medic,1/14/2016,47.586159,-122.332289
fire,1/14/2016,47.609402,-122.332864
fire,1/14/2016,47.611142,-122.334464
fire,1/14/2016,47.600782,-122.335947
Medic,1/14/2016,47.608878,-122.336996
Medic,1/14/2016,47.606268,-122.337677
Medic,1/14/2016,47.712305,-122.339596
fire,1/14/2016,47.659183,-122.342256
Medic,1/14/2016,47.615524,-122.344197
Medic,1/14/2016,47.723212,-122.344228
Medic,1/14/2016,47.689888,-122.344518
fire,1/14/2016,47.723212,-122.344977
fire,1/14/2016,47.625423,-122.347538
Medic,1/14/2016,47.61551,-122.347694
Medic,1/14/2016,47.730569,-122.347758
Medic,1/14/2016,47.723218,-122.348195
Medic,1/14/2016,47.655874,-122.348569
Medic,1/14/2016,47.618412,-122.355206
Medic,1/14/2016,47.628337,-122.356681
Medic,1/14/2016,47.687662,-122.363636
Medic,1/14/2016,47.514408,-122.368857
Medic,1/14/2016,47.544669,-122.373777
fire,1/14/2016,47.655813,-122.377561
fire,1/14/2016,47.670175,-122.378981
fire,1/14/2016,47.675992,-122.38007
fire,1/14/2016,47.666972,-122.383863
Medic,1/14/2016,47.675287,-122.38474
Medic,1/14/2016,47.673829,-122.385115
Medic,1/15/2014,47.500671,-122.246966
Medic,1/15/2014,47.677788,-122.262135
Medic,1/15/2014,47.495579,-122.263663
Medic,1/15/2014,47.531549,-122.272726
fire,1/15/2014,47.713021,-122.277045
fire,1/15/2014,47.57371,-122.285048
Medic,1/15/2014,47.532281,-122.285967
Medic,1/15/2014,47.540683,-122.286131
fire,1/15/2014,47.555193,-122.289881
Medic,1/15/2014,47.668969,-122.290198
Medic,1/15/2014,47.59785,-122.29507
Medic,1/15/2014,47.621529,-122.296106
Medic,1/15/2014,47.616703,-122.297463
Medic,1/15/2014,47.665852,-122.301917
Medic,1/15/2014,47.675775,-122.302579
fire,1/15/2014,47.66162,-122.30724
fire,1/15/2014,47.545461,-122.308073
Medic,1/15/2014,47.630668,-122.308632
Medic,1/15/2014,47.606181,-122.311554
fire,1/15/2014,47.628762,-122.312544
fire,1/15/2014,47.614732,-122.31277
fire,1/15/2014,47.614732,-122.31277
fire,1/15/2014,47.623391,-122.314649
fire,1/15/2014,47.591477,-122.317281
fire,1/15/2014,47.677283,-122.317383
Medic,1/15/2014,47.605346,-122.319413
fire,1/15/2014,47.605346,-122.319413
fire,1/15/2014,47.576894,-122.3214
Medic,1/15/2014,47.602994,-122.32144
Medic,1/15/2014,47.600688,-122.321745
Medic,1/15/2014,47.543889,-122.322604
Medic,1/15/2014,47.704187,-122.323161
fire,1/15/2014,47.709488,-122.323301
Medic,1/15/2014,47.604377,-122.325207
Medic,1/15/2014,47.577718,-122.325978
